survey_id	country	area	location	site_code	site_name	latitude	longitude	depth	survey_date	latest_surveydate_for_site	has_pq_scores_in_db	has_rugosity_scores_in_db	has_pqs_catalogued_in_db	visibility	hour	direction	survey_latitude	survey_longitude	avg_rugosity	max_rugosity	surface	program	old_site_codes	methods
506003336	Costa Rica	Isla del Coco	Cocos	ETP240	Silverado Norte	5.55	-87.03	11	03/09/2006	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003438	Ecuador	Galapagos	Galapagos	ETP241	Tres Cuevitas	-1.24	-90.41	6	28/04/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003444	Ecuador	Galapagos	Galapagos	ETP241	Tres Cuevitas	-1.24	-90.41	15	28/04/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003574	Panama	Veraguas	Coiba	ETP242	Uvita Abajo	7.8	-81.75	8	24/03/2007	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003580	Panama	Veraguas	Coiba	ETP242	Uvita Abajo	7.8	-81.75	15	24/03/2007	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003468	Ecuador	Galapagos	Galapagos	ETP243	Wolf Colonia de Lobos Norte	1.38	-91.81	6	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003472	Ecuador	Galapagos	Galapagos	ETP243	Wolf Colonia de Lobos Norte	1.38	-91.81	15	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003469	Ecuador	Galapagos	Galapagos	ETP244	Wolf Colonia de Lobos Sur	1.38	-91.81	6	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003473	Ecuador	Galapagos	Galapagos	ETP244	Wolf Colonia de Lobos Sur	1.38	-91.81	15	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003470	Ecuador	Galapagos	Galapagos	ETP245	Wolf Corales (1)	1.39	-91.82	6	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003474	Ecuador	Galapagos	Galapagos	ETP245	Wolf Corales (1)	1.39	-91.82	15	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003471	Ecuador	Galapagos	Galapagos	ETP246	Wolf Corales (2)	1.39	-91.82	6	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003475	Ecuador	Galapagos	Galapagos	ETP246	Wolf Corales (2)	1.39	-91.82	15	11/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003464	Ecuador	Galapagos	Galapagos	ETP247	Wolf Fondeadero (1)	1.38	-91.82	6	10/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003466	Ecuador	Galapagos	Galapagos	ETP247	Wolf Fondeadero (1)	1.38	-91.82	15	10/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003465	Ecuador	Galapagos	Galapagos	ETP248	Wolf Fondeadero (2)	1.38	-91.82	6	10/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
593003467	Ecuador	Galapagos	Galapagos	ETP248	Wolf Fondeadero (2)	1.38	-91.82	15	10/05/2008	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002973	Costa Rica	Isla del Coco	Cocos	ETP25	Dos Amigos	5.51	-87.1	21	27/04/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003341	Costa Rica	Isla del Coco	Cocos	ETP25	Dos Amigos	5.51	-87.1	8	04/09/2006	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 2
506003343	Costa Rica	Isla del Coco	Cocos	ETP25	Dos Amigos	5.51	-87.1	15	04/09/2006	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002974	Costa Rica	Isla del Coco	Cocos	ETP26	Roca Aleta de Tibur��n	5.49	-87.09	14	27/04/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002976	Costa Rica	Isla del Coco	Cocos	ETP27	Punta Leonel	5.52	-87.1	14	29/04/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003340	Costa Rica	Isla del Coco	Cocos	ETP27	Punta Leonel	5.52	-87.1	7	04/09/2006	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003344	Costa Rica	Isla del Coco	Cocos	ETP27	Punta Leonel	5.52	-87.1	15	04/09/2006	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003820	Costa Rica	Isla del Coco	Cocos	ETP27	Punta Leonel	5.52	-87.1	7	29/04/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	1, 2
506002977	Costa Rica	Isla del Coco	Cocos	ETP28	Bah��a Iglesias	5.51	-87.07	14	30/04/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	1, 2
506003348	Costa Rica	Isla del Coco	Cocos	ETP28	Bah��a Iglesias	5.51	-87.07	15	05/09/2006	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003346	Costa Rica	Isla del Coco	Cocos	ETP28	Bah��a Iglesias	5.51	-87.07	8	05/09/2006	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003821	Costa Rica	Isla del Coco	Cocos	ETP28	Bah��a Iglesias	5.51	-87.07	6	30/04/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
912344572	Costa Rica	Isla del Coco	Cocos	ETP29	Bah��a Inutil	5.52	-87.05	11	29/04/2011	TRUE	FALSE	FALSE	FALSE	19	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 2
507003171	Panama	Panama	Panama Pacific	ETP3	Urava Islote	8.77	-79.54	13	04/04/2011	TRUE	TRUE	FALSE	FALSE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003796	Panama	Panama	Panama Pacific	ETP3	Urava Islote	8.77	-79.54	6.5	04/04/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002979	Costa Rica	Guanacaste	Costa Rica	ETP30	Bah��a Carrillo 1	9.86	-85.49	8.5	05/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003822	Costa Rica	Guanacaste	Costa Rica	ETP30	Bah��a Carrillo 1	9.86	-85.49	6	05/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 2
506002980	Costa Rica	Guanacaste	Costa Rica	ETP31	Isla Chora	9.86	-85.52	6.5	05/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NNE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003823	Costa Rica	Guanacaste	Costa Rica	ETP31	Isla Chora	9.86	-85.52	6.4	05/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NNE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002981	Costa Rica	Guanacaste	Costa Rica	ETP32	Bah��a Carrillo 2 (NW)	9.87	-85.5	4.5	06/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003824	Costa Rica	Guanacaste	Costa Rica	ETP32	Bah��a Carrillo 2 (NW)	9.87	-85.5	4.2	06/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002982	Costa Rica	Guanacaste	Costa Rica	ETP33	Bah��a Carrillo 3 (N)	9.86	-85.49	4.6	06/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003825	Costa Rica	Guanacaste	Costa Rica	ETP33	Bah��a Carrillo 3 (N)	9.86	-85.49	4.4	06/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002983	Costa Rica	Guanacaste	Costa Rica	ETP34	Bah��a Carrillo 4	9.86	-85.5	8	06/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003826	Costa Rica	Guanacaste	Costa Rica	ETP34	Bah��a Carrillo 4	9.86	-85.5	7	06/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002984	Costa Rica	Guanacaste	Costa Rica	ETP35	Punta Muneco	9.85	-85.47	7	07/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003827	Costa Rica	Guanacaste	Costa Rica	ETP35	Punta Muneco	9.85	-85.47	6.5	07/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002985	Costa Rica	Guanacaste	Costa Rica	ETP36	Camaronal Este	9.85	-85.42	6.5	07/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
506003828	Costa Rica	Guanacaste	Costa Rica	ETP36	Camaronal Este	9.85	-85.42	6.4	07/05/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	E	NA	NA	2	2	Rock	RLS	NA	1, 13, 2, 6
506002986	Costa Rica	Guanacaste	Costa Rica	ETP37	Bah��a Islita	9.85	-85.4	4	07/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002987	Costa Rica	Guanacaste	Costa Rica	ETP38	Punta Islita	9.84	-85.4	7.6	07/05/2011	TRUE	TRUE	FALSE	FALSE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003829	Costa Rica	Guanacaste	Costa Rica	ETP38	Punta Islita	9.84	-85.4	7.5	07/05/2011	TRUE	TRUE	FALSE	FALSE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002988	Costa Rica	Guanacaste	Costa Rica	ETP39	Bah��a Camaronal	9.85	-85.46	8.5	08/05/2011	TRUE	FALSE	FALSE	FALSE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 2
506003830	Costa Rica	Guanacaste	Costa Rica	ETP39	Bah��a Camaronal	9.85	-85.46	4.5	07/05/2011	FALSE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003831	Costa Rica	Guanacaste	Costa Rica	ETP39	Bah��a Camaronal	9.85	-85.46	5.5	07/05/2011	FALSE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002961	Panama	Panama	Las Perlas	ETP4	Pachequilla	8.67	-79.07	12	09/04/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	E	NA	NA	3	3	Rock	RLS	NA	0, 1, 13, 2, 6
506003797	Panama	Panama	Las Perlas	ETP4	Pachequilla	8.67	-79.07	6	09/04/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
506002989	Costa Rica	Guanacaste	Costa Rica	ETP40	Punta Corsalito	9.84	-85.37	9	08/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003832	Costa Rica	Guanacaste	Costa Rica	ETP40	Punta Corsalito	9.84	-85.37	8	08/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002990	Costa Rica	Guanacaste	Costa Rica	ETP41	Coyote Caves	9.77	-85.27	4	08/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003833	Costa Rica	Guanacaste	Costa Rica	ETP41	Coyote Caves	9.77	-85.27	3.8	08/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002991	Costa Rica	Guanacaste	Costa Rica	ETP42	Punta Bejuco	9.82	-85.33	8.9	08/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003834	Costa Rica	Guanacaste	Costa Rica	ETP42	Punta Bejuco	9.82	-85.33	8.5	08/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002992	Costa Rica	Guanacaste	Costa Rica	ETP43	Caletas	9.76	-85.27	6.2	09/05/2011	TRUE	TRUE	TRUE	FALSE	NA	NA	NW	NA	NA	2	2	Rock	RLS	NA	0, 1, 13, 2, 6
506003835	Costa Rica	Guanacaste	Costa Rica	ETP43	Caletas	9.76	-85.27	6	09/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003836	Costa Rica	Guanacaste	Costa Rica	ETP43	Caletas	9.76	-85.27	6.1	09/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002993	Costa Rica	Guanacaste	Costa Rica	ETP44	CaletasN	9.76	-85.27	5	09/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 2
506003837	Costa Rica	Guanacaste	Costa Rica	ETP44	CaletasN	9.76	-85.27	3.9	09/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002994	Costa Rica	Puntarenas	Costa Rica	ETP45	Punta San Jos��	8.68	-83.72	6.5	12/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003838	Costa Rica	Puntarenas	Costa Rica	ETP45	Punta San Jos��	8.68	-83.72	5.5	12/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002995	Costa Rica	Puntarenas	Costa Rica	ETP46	Chorro	8.71	-83.87	12	13/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003839	Costa Rica	Puntarenas	Costa Rica	ETP46	Chorro	8.71	-83.87	6.5	13/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002996	Costa Rica	Puntarenas	Costa Rica	ETP47	Pharo	8.7	-83.9	12.5	13/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	1, 2
506003840	Costa Rica	Puntarenas	Costa Rica	ETP47	Pharo	8.7	-83.9	7.5	13/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002997	Costa Rica	Puntarenas	Costa Rica	ETP48	The Garden	8.71	-83.88	15	13/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506002998	Costa Rica	Puntarenas	Costa Rica	ETP49	Station West	8.71	-83.89	11	14/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003841	Costa Rica	Puntarenas	Costa Rica	ETP49	Station West	8.71	-83.89	7	14/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
507003172	Panama	Panama	Las Perlas	ETP5	Pachequilla Este	8.67	-79.06	5.5	10/04/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003798	Panama	Panama	Las Perlas	ETP5	Pachequilla Este	8.67	-79.06	4	10/04/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002999	Costa Rica	Puntarenas	Costa Rica	ETP50	Ship Wreck	8.72	-83.88	17	14/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003842	Costa Rica	Puntarenas	Costa Rica	ETP50	Ship Wreck	8.72	-83.88	13.5	14/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506002962	Costa Rica	Puntarenas	Costa Rica	ETP51	Cano Coral Gardens	8.72	-83.87	4	15/05/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	W	NA	NA	4	4	Coral	RLS	NA	1, 13, 2, 6
506003843	Costa Rica	Puntarenas	Costa Rica	ETP51	Cano Coral Gardens	8.72	-83.87	4.5	14/05/2011	FALSE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003000	Costa Rica	Puntarenas	Costa Rica	ETP52	Caulerpa Gardens	8.7	-83.89	10	15/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003844	Costa Rica	Puntarenas	Costa Rica	ETP52	Caulerpa Gardens	8.7	-83.89	6.5	15/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003001	Costa Rica	Puntarenas	Costa Rica	ETP53	Diablo	8.7	-83.91	12	15/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003002	Costa Rica	Puntarenas	Costa Rica	ETP54	Paradiso	8.73	-83.83	19	16/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003003	Costa Rica	Puntarenas	Costa Rica	ETP55	Punta San Pedro	8.64	-83.74	10	16/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003845	Costa Rica	Puntarenas	Costa Rica	ETP55	Punta San Pedro	8.64	-83.74	6	16/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
506003004	Costa Rica	Puntarenas	Costa Rica	ETP56	Roca Matapalo	8.37	-83.29	14	17/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	WNW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
506003846	Costa Rica	Puntarenas	Costa Rica	ETP56	Roca Matapalo	8.37	-83.29	12.5	17/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	WNW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003181	Panama	Chiriqui	Coiba	ETP57	Ladrones NW	7.87	-82.44	7.5	21/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	NNW	NA	NA	NA	NA	NA	RLS	NA	1, 2
507003847	Panama	Chiriqui	Coiba	ETP57	Ladrones NW	7.87	-82.44	6.3	21/05/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	NNW	NA	NA	3	3	Rock	RLS	NA	0, 1, 13, 2, 6
507003182	Panama	Chiriqui	Coiba	ETP58	Isla Ladrones NE	7.87	-82.44	7	21/05/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	SE	NA	NA	3	3	Rock	RLS	NA	1, 13, 2, 6
507003848	Panama	Chiriqui	Coiba	ETP58	Isla Ladrones NE	7.87	-82.44	6.5	21/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 2
507003183	Panama	Chiriqui	Coiba	ETP59	Isla Tintorera	8.12	-82.3	4.4	22/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
507003849	Panama	Chiriqui	Coiba	ETP59	Isla Tintorera	8.12	-82.3	3.8	22/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003173	Panama	Panama	Las Perlas	ETP6	Chapera	8.58	-79.02	5.1	11/04/2011	TRUE	TRUE	TRUE	TRUE	NA	NA	E	NA	NA	3	3	Coral	RLS	NA	1, 13, 2, 6
507003799	Panama	Panama	Las Perlas	ETP6	Chapera	8.58	-79.02	5	11/04/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	E	NA	NA	NA	NA	NA	RLS	NA	1, 2
507003184	Panama	Chiriqui	Coiba	ETP60	Punta Lanza	8.12	-82.32	3.5	22/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
507003850	Panama	Chiriqui	Coiba	ETP60	Punta Lanza	8.12	-82.32	3	22/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	NE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
507003185	Panama	Chiriqui	Coiba	ETP61	Isla Berraco	8.09	-82.26	4	24/05/2011	TRUE	TRUE	FALSE	FALSE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003851	Panama	Chiriqui	Coiba	ETP61	Isla Berraco	8.09	-82.26	2.5	24/05/2011	TRUE	FALSE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 2
507003186	Panama	Chiriqui	Coiba	ETP62	Bola��os Isla	8.09	-82.26	3.5	24/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	W	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003187	Panama	Chiriqui	Coiba	ETP63	Seca North	7.96	-82.06	14	25/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003543	Panama	Chiriqui	Coiba	ETP63	Seca North	7.96	-82.06	6	22/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003553	Panama	Chiriqui	Coiba	ETP63	Seca North	7.96	-82.06	15	22/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003852	Panama	Chiriqui	Coiba	ETP63	Seca North	7.96	-82.06	5	25/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
912344570	Panama	Chiriqui	Coiba	ETP64	Secas	7.99	-82.07	7	25/05/2011	TRUE	FALSE	FALSE	TRUE	15	NA	W	NA	NA	NA	NA	NA	RLS	NA	1, 2
912344571	Panama	Chiriqui	Coiba	ETP64	Secas	7.99	-82.07	13	25/05/2011	TRUE	FALSE	FALSE	TRUE	15	NA	W	NA	NA	NA	NA	NA	RLS	NA	0, 1, 2
507003189	Panama	Chiriqui	Coiba	ETP65	Islote Cavada NE	8	-82.03	6	25/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
507003559	Panama	Chiriqui	Coiba	ETP65	Islote Cavada NE	8	-82.03	6	23/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	8	-82.03	NA	NA	NA	RLS	NA	1, 13, 2
507003563	Panama	Chiriqui	Coiba	ETP65	Islote Cavada NE	8	-82.03	8	23/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	8	-82.03	NA	NA	NA	RLS	NA	1, 13, 2
507003854	Panama	Chiriqui	Coiba	ETP65	Islote Cavada NE	8	-82.03	4.5	25/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	N	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003190	Panama	Chiriqui	Coiba	ETP66	Secas O	7.98	-82.02	11	25/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
507003545	Panama	Chiriqui	Coiba	ETP66	Secas O	7.98	-82.02	6	22/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	7.98	-82.02	NA	NA	NA	RLS	NA	1, 13, 2
507003550	Panama	Chiriqui	Coiba	ETP66	Secas O	7.98	-82.02	12	22/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	7.98	-82.02	NA	NA	NA	RLS	NA	1, 13, 2
507003855	Panama	Chiriqui	Coiba	ETP66	Secas O	7.98	-82.02	5	25/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	S	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003191	Panama	Chiriqui	Coiba	ETP67	Seca Este	7.95	-82.02	14	26/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	1, 13, 2
507003856	Panama	Chiriqui	Coiba	ETP67	Seca Este	7.95	-82.02	8	26/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	NW	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
507003192	Panama	Chiriqui	Coiba	ETP68	Roca Bruja	7.99	-81.98	14	26/05/2011	TRUE	TRUE	FALSE	TRUE	NA	NA	SE	NA	NA	NA	NA	NA	RLS	NA	0, 1, 13, 2
507003568	Panama	Chiriqui	Coiba	ETP68	Roca Bruja	7.99	-81.98	15	23/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	7.99	-81.98	NA	NA	NA	RLS	NA	1, 13, 2
507003564	Panama	Chiriqui	Coiba	ETP68	Roca Bruja	7.99	-81.98	8	23/03/2007	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	7.99	-81.98	NA	NA	NA	RLS	NA	1, 13, 2
